order_idx,run_idx,set_id,V_cmd,ts_us,gx_u,gy_u,gz_u,angle_x_deg,angle_y_deg,angle_z_deg
12,2,2,20.0,111174041,-18.269970999999998,0.857729,-0.379702,-3.879309886846169,0.05245561430399502,-0.16942219455201238
12,2,2,20.0,111188343,-21.535470999999998,-0.07307099999999989,-0.6391020000000001,-4.163958602588183,0.058066703661995296,-0.17670766195601273
12,2,2,20.0,111202598,-24.831470999999997,-0.34777099999999994,-0.8528020000000001,-4.494438981692985,0.055067152306997096,-0.18734120771600637
12,2,2,20.0,111216911,-24.526270999999998,-0.668171,-0.898502,-4.847667662316018,0.04779656338399641,-0.19987441479200757
12,2,2,20.0,111231164,-25.640171,-0.13417100000000004,-1.096902,-5.205178811229287,0.04207867312099211,-0.21409466139801828
12,2,2,20.0,111245447,-26.433671,0.7661290000000003,-0.684902,-5.577064153872074,0.04659180117798953,-0.226819414664011
12,2,2,20.0,111259759,-26.967771,0.155829,-0.700202,-5.959204872824178,0.05318933262599132,-0.23673121888801368
12,2,2,20.0,111274021,-26.693071,0.1710290000000001,-1.020602,-6.341860337126238,0.055520157023991684,-0.2490022722120156
12,2,2,20.0,111288345,-24.465170999999998,0.2778290000000001,-0.913802,-6.708255666330289,0.05873487801999214,-0.2628564736600175
12,2,2,20.0,111302599,-24.175271,0.9798290000000001,-0.6391020000000001,-7.054916096464143,0.06769820658598837,-0.27392402046801284
12,2,2,20.0,111316911,-21.199771,1.2697289999999999,-0.6391020000000001,-7.379619897016231,0.08379604363399273,-0.28307084829201534
12,2,2,20.0,111331164,-18.895571,-0.836071,-0.700202,-7.665359351779161,0.08688650737099197,-0.292615398248013
12,2,2,20.0,111345445,-20.589371,-0.11887099999999995,-1.157902,-7.947301580130099,0.08006774401999346,-0.3058831898600101
12,2,2,20.0,111359760,-25.197671,0.369429,-0.669602,-8.275022333245014,0.081861112904993,-0.31896354974000674
12,2,2,20.0,111374019,-23.580171,0.06422900000000009,-0.700202,-8.622783957784252,0.08495287761599513,-0.32872956735801345
12,2,2,20.0,111388328,-19.475471,1.5596290000000002,-0.318702,-8.930825548473193,0.09657076967699289,-0.33601931602601204
12,2,2,20.0,111402618,-22.496771,-1.2022709999999999,-1.035902,-9.230717217563246,0.09912409258699335,-0.3456979616060138
12,2,2,20.0,111416876,-23.015570999999998,-0.042570999999999914,-0.715402,-9.555174703681203,0.09024961396899453,-0.3581830078220121
12,2,2,20.0,111431190,-22.603571,-0.057871000000000006,-0.776502,-9.881670902975177,0.08953075057499459,-0.3688605647500112
12,2,2,20.0,111445461,-17.995271,0.9340290000000002,-0.913802,-10.17136394006605,0.09578257598399183,-0.3809217289420059
12,2,2,20.0,111459720,-21.214971,-0.5156709999999999,-0.715402,-10.450913360405242,0.09876525934499387,-0.39253713886001385
12,2,2,20.0,111474030,-20.863971,0.8729290000000001,-0.883302,-10.75198819041513,0.10132144033499293,-0.4039758659800096
12,2,2,20.0,111488291,-19.368571,0.2778290000000001,-0.974802,-11.038866331146226,0.10952692025399566,-0.417225076552014
12,2,2,20.0,111502599,-23.839571,0.0032290000000001484,-0.6391020000000001,-11.347977379014221,0.11153760918599563,-0.42877094576801383
12,2,2,20.0,111516911,-23.824271,-0.10367099999999985,-1.112202,-11.689059832365976,0.11081884623399615,-0.4413032771920048
12,2,2,20.0,111531164,-22.649371,-0.31727099999999997,-0.684902,-12.020254242079226,0.1078190030709939,-0.45411033884801444
12,2,2,20.0,111545440,-18.865071,1.3155290000000002,-0.272902,-12.316584329075129,0.11494456867499156,-0.46094714380001217
12,2,2,20.0,111559749,-20.863971,-0.24097099999999982,-1.2190020000000001,-12.600825760064074,0.12263249388599008,-0.4716209709680101
12,2,2,20.0,111574008,-21.855870999999997,0.659329,-0.700202,-12.905396873603284,0.12561517724699214,-0.4853039358860195
12,2,2,20.0,111588318,-24.678870999999997,1.239229,-0.532302,-13.23835295261316,0.13919935973698713,-0.49412250200601626
12,2,2,20.0,111602595,-24.907771,0.9340290000000002,-0.471302,-13.59232719652998,0.15471316196997928,-0.5012867291600126
12,2,2,20.0,111616854,-20.360470999999997,0.9492289999999999,-0.501802,-13.915067127869202,0.1681398498809885,-0.5082244741280174
12,2,2,20.0,111631164,-21.749070999999997,0.5220290000000001,-0.532302,-14.21636090087909,0.17866670087098463,-0.5156234882480146
12,2,2,20.0,111645435,-22.038971,1.1171290000000003,-1.295302,-14.528810474570264,0.19036291277999112,-0.5286643565900219
12,2,2,20.0,111659748,-25.182371,1.056029,-0.303402,-14.86675000859296,0.20591511800697715,-0.5401054817660116
12,2,2,20.0,111674006,-24.129471,1.620629,-0.700202,-15.218294130211264,0.22499701288899362,-0.5472601746820178
12,2,2,20.0,111688311,-19.215971,-0.6834709999999999,-1.280002,-15.528322404116116,0.2317000354839904,-0.561423583792011
12,2,2,20.0,111702594,-19.154971,1.101829,-0.471302,-15.802348486409231,0.23468773914099167,-0.5739305213080163
12,2,2,20.0,111716849,-20.070570999999997,-0.5003709999999999,-0.6391020000000001,-16.081928537014065,0.2389746310359891,-0.5818449258180115
12,2,2,20.0,111731158,-19.124471,0.399929,-0.807002,-16.36234946500301,0.23825601874698923,-0.5921910768860095
12,2,2,20.0,111745439,-20.863971,0.9798290000000001,-0.379702,-16.647886935104232,0.2481081807459969,-0.600664736798016
12,2,2,20.0,111759746,-23.564871,0.8424290000000001,-0.517102,-16.965708656351282,0.261143703348999,-0.607080024212017
12,2,2,20.0,111774007,-25.182371,-0.31727099999999997,-1.325802,-17.31330086543205,0.26488834246799653,-0.6202208511840083
12,2,2,20.0,111788279,-25.182371,0.262629,-1.127402,-17.672703664344187,0.26449841715599637,-0.6377269149280149
12,2,2,20.0,111802598,-24.221071,0.644029,-0.44080199999999997,-18.0264076073432,0.27098963510699653,-0.6489544714660153
12,2,2,20.0,111816850,-22.191571,1.5443290000000003,-0.364502,-18.357144094235178,0.2865838742149955,-0.6546930677700149
12,2,2,20.0,111831147,-22.222071,0.659329,-0.7612019999999999,-18.67463501407216,0.3023367234279945,-0.6627401628140144
12,2,2,20.0,111845414,-23.503871,-0.6224709999999999,-1.569902,-19.000821021329244,0.3025996499709946,-0.6793690931980189
12,2,2,20.0,111859737,-23.046070999999998,-0.4850709999999999,-0.486502,-19.33418843096202,0.294667987938,-0.6940960304440089
12,2,2,20.0,111874011,-21.810070999999997,0.644029,-0.135602,-19.654326716416026,0.295802471184,-0.698535986692009
12,2,2,20.0,111888301,-23.381770999999997,0.7356290000000001,-1.1427019999999999,-19.977222427506085,0.3056601275940018,-0.7076694687720106
12,2,2,20.0,111902577,-21.810070999999997,0.7509290000000002,-1.1732019999999999,-20.299801795701978,0.3162711785979983,-0.7242003915240052
12,2,2,20.0,111916837,-20.513071,0.7051290000000001,-0.07450200000000001,-20.60156579816213,0.3266528721380036,-0.7330965210440097
12,2,2,20.0,111931129,-20.055270999999998,-0.34777099999999994,-1.020602,-20.89146717009408,0.32920655240600316,-0.7409221342280083
12,2,2,20.0,111945445,-20.345170999999997,1.193429,-0.669602,-21.180653533930244,0.33525977237000654,-0.7530206144600151
12,2,2,20.0,111959710,-22.481471,1.803829,-0.227102,-21.48611455799513,0.3566377150549985,-0.7594163557400128
12,2,2,20.0,111974008,-24.953471,0.857729,-0.7459020000000001,-21.82522695835305,0.375665193196994,-0.766372361336011
12,2,2,20.0,111988271,-25.472271,0.293129,-1.310502,-22.18483813742604,0.3838725370239938,-0.7810376064620107
12,2,2,20.0,112002547,-26.357370999999997,0.689829,-0.837502,-22.554798122022287,0.39088889122799847,-0.7963700590140209
12,2,2,20.0,112016857,-22.817171,-0.21047099999999985,-1.127402,-22.906641970032158,0.3943186977179972,-0.8104289471340157
12,2,2,20.0,112031120,-18.926071,-0.2714709999999999,-0.883302,-23.204333900355152,0.3908817283449973,-0.8247682827100153
12,2,2,20.0,112045446,-18.575170999999997,1.605429,-0.05930200000000002,-23.472955296801096,0.40043686949899526,-0.8315201551620139
12,2,2,20.0,112059698,-21.764270999999997,-0.775071,-1.096902,-23.760414160493077,0.4063540006069949,-0.8397592648660134
12,2,2,20.0,112074009,-19.811170999999998,0.552529,0.047497999999999985,-24.057907235724212,0.4047616013259942,-0.8472682751880167
12,2,2,20.0,112088300,-18.697170999999997,0.23202900000000004,-1.157902,-24.333068593485212,0.41036766051499424,-0.8552026669700168
12,2,2,20.0,112102578,-18.865071,1.1171290000000003,-0.242402,-24.601225439123027,0.41999929947698766,-0.86519943722601
12,2,2,20.0,112116861,-20.802971,-0.34777099999999994,-1.1427019999999999,-24.884514761066146,0.42549366963399,-0.8750911574420142
12,2,2,20.0,112131115,-21.916870999999997,0.5983290000000001,-0.196602,-25.188979075000017,0.42727939649998925,-0.8846363770500101
12,2,2,20.0,112145418,-25.731771,0.32362900000000017,-1.5242019999999998,-25.52973833826331,0.43387277913699496,-0.8969427068560207
12,2,2,20.0,112159673,-27.517070999999998,-0.561371,-1.4631020000000001,-25.909269459618084,0.43217827303199596,-0.918234716116008
12,2,2,20.0,112173972,-26.830371,-0.5919709999999999,-0.6391020000000001,-26.29782649619731,0.4239324544029912,-0.9332644236140167
12,2,2,20.0,112188292,-25.899570999999998,0.01842900000000003,-1.066402,-26.675372880917255,0.41982589368299184,-0.945475832254015
12,2,2,20.0,112202565,-25.457071,0.6288290000000001,-0.7612019999999999,-27.041879556550327,0.42444505039999275,-0.9585185282000176
12,2,2,20.0,112216823,-24.175271,0.14052900000000013,-0.44080199999999997,-27.39570852266828,0.429929803581992,-0.9670876147160165
12,2,2,20.0,112231129,-20.543571,0.4304290000000002,-0.181402,-27.715582399494068,0.4340138661559893,-0.9715382399280136
12,2,2,20.0,112245441,-16.896570999999998,-0.546171,-1.3868019999999999,-27.98350405564614,0.43318561640398906,-0.9827603077520166
12,2,2,20.0,112259698,-18.773470999999997,0.644029,-0.959602,-28.237777950043153,0.4338831971569891,-0.9994866486660173
12,2,2,20.0,112274009,-23.686971,-0.164671,-0.578102,-28.541603642774287,0.43731324332599064,-1.0104896896380222
12,2,2,20.0,112288274,-25.212871,1.1476290000000002,-0.07450200000000001,-28.890381765839155,0.444324191260988,-1.0151443876680204
12,2,2,20.0,112302579,-22.405171,0.12522900000000003,-0.303402,-29.23096981124399,0.4534283081059836,-1.017847346028019
12,2,2,20.0,112316861,-21.001371,1.3155290000000002,-1.280002,-29.540935927666176,0.4637167609839898,-1.0291544339920258
12,2,2,20.0,112331115,-17.796871,-0.3019709999999999,-0.486502,-29.81745099840006,0.47094038884998674,-1.0417443080000204
12,2,2,20.0,112345386,-21.855870999999997,0.613529,-0.883302,-30.100393138941214,0.47316351095898795,-1.0515185444420259
12,2,2,20.0,112359699,-21.932171,0.20152900000000007,-0.715402,-30.413762261514243,0.4789964735359885,-1.062959669618027
12,2,2,20.0,112373957,-19.734871,0.369429,0.078098,-30.710806603932205,0.483066833117988,-1.0675030098340264
12,2,2,20.0,112388265,-18.666670999999997,0.24732900000000013,-1.508902,-30.985531235400202,0.48747911984998793,-1.0777389816500262
12,2,2,20.0,112402528,-19.215971,0.8424290000000001,-0.486502,-31.255691296823198,0.49525072902698775,-1.091969205276026
12,2,2,20.0,112416851,-23.549671,-0.164671,-0.898502,-31.56195744200599,0.5001044929439845,-1.1018879114220193
12,2,2,20.0,112431106,-22.679871,-0.13417100000000004,-1.7988019999999998,-31.891458502611123,0.4979744965889837,-1.121112945682027
12,2,2,20.0,112445386,-25.884271,0.5678290000000001,-0.517102,-32.23820647649111,0.5010708147089835,-1.1376485002420262
12,2,2,20.0,112459697,-27.196571,-0.3782709999999999,-0.700202,-32.61802644142228,0.5024271969779841,-1.1463589190140302
12,2,2,20.0,112473953,-23.122370999999998,-0.546171,-0.776502,-32.976699859998,0.49583777440198923,-1.156884865126022
12,2,2,20.0,112488270,-19.704271,-0.43937099999999996,-0.379702,-33.28327437675512,0.48878277199498654,-1.165161551460025
12,2,2,20.0,112502523,-19.689071,1.6512290000000003,-0.272902,-33.564011028518046,0.49741907803198443,-1.169812333866024
12,2,2,20.0,112516821,-20.863971,-0.836071,-1.325802,-33.853924725775975,0.503246642573983,-1.1812414687620212
12,2,2,20.0,112531118,-19.612771,1.605429,0.27639800000000003,-34.14327271596324,0.5087463982369881,-1.188743133256028
12,2,2,20.0,112545418,-23.702271,0.3846290000000001,-1.9819019999999998,-34.45297526626306,0.5229753129369796,-1.200937486856021
12,2,2,20.0,112559673,-25.014571,0.9950290000000002,0.06279800000000002,-34.8002045576182,0.5328088253319836,-1.2146159006160264
12,2,2,20.0,112573961,-23.625971,1.4986290000000002,-0.181402,-35.14769258966604,0.5506235180839754,-1.215463207592026
12,2,2,20.0,112588260,-21.504870999999998,1.3155290000000002,-0.364502,-35.47035554454523,0.570743340704987,-1.2193661482400282
12,2,2,20.0,112602516,-23.580171,0.048929,-1.7836020000000001,-35.79172172392098,0.5804691973289795,-1.2346778335520163
12,2,2,20.0,112616839,-23.931171,-0.9276709999999999,-0.532302,-36.13197419965409,0.5741760864959775,-1.2512631800480216
12,2,2,20.0,112631102,-20.711471,-0.22567099999999995,0.5815980000000001,-36.45034320107708,0.5659510280229777,-1.2509116256240216
12,2,2,20.0,112645397,-23.473371,0.857729,-1.5852019999999998,-36.76615435927217,0.570468662577979,-1.2580848852140236
12,2,2,20.0,112659659,-23.290270999999997,0.7356290000000001,-0.486502,-37.09962589037422,0.5818308984759808,-1.2728582064380258
12,2,2,20.0,112673962,-24.724570999999997,1.422329,0.44429799999999997,-37.443004032937175,0.5972635351129788,-1.2731600283440259
12,2,2,20.0,112688259,-23.778571,1.1476290000000002,-0.456002,-37.78972874352415,0.6156348798759776,-1.2732436943880259
12,2,2,20.0,112702519,-24.602570999999998,1.0255290000000001,-1.1427019999999999,-38.13468628598398,0.6311294964159702,-1.2846424539080203
12,2,2,20.0,112716837,-26.403171,0.12522900000000003,-1.692002,-38.49983639296206,0.6393677729379719,-1.3049360998440245
12,2,2,20.0,112731103,-22.862970999999998,0.1710290000000001,-1.661502,-38.85125178384821,0.6414809812519728,-1.3288566438760352
12,2,2,20.0,112745367,-18.376770999999998,0.293129,-0.166102,-39.14537362379215,0.6447913561079722,-1.3418911156040325
12,2,2,20.0,112759669,-21.657470999999997,-0.24097099999999982,-0.211902,-39.431658488334165,0.6451643379659723,-1.3445942222080327
12,2,2,20.0,112773961,-22.878270999999998,0.32362900000000017,-1.6462020000000002,-39.74991090066611,0.6457550120339722,-1.3578722333920303
12,2,2,20.0,112788224,-24.388870999999998,0.7356290000000001,0.703698,-40.086996523839105,0.6533091104609721,-1.3645937006680302
12,2,2,20.0,112802517,-21.291271,0.32362900000000017,-0.8680019999999999,-40.41344965864199,0.6608790977579694,-1.3657678992040299
12,2,2,20.0,112816792,-22.191571,0.18632899999999997,-0.8680019999999999,-40.72380844341725,0.6645189229829724,-1.3781586277540403
12,2,2,20.0,112831102,-22.420471,-0.6987709999999999,-1.7836020000000001,-41.04300760392713,0.6608524004729738,-1.3971308543740333
12,2,2,20.0,112845368,-17.323871,1.620629,0.047497999999999985,-41.32650399541297,0.6674280135869701,-1.4095144842060265
12,2,2,20.0,112859668,-20.833471,-1.049671,-0.471302,-41.59932899071308,0.6715103632869718,-1.4125446828060277
12,2,2,20.0,112873973,-23.488571,0.5983290000000001,-0.974802,-41.916342396118246,0.6682821396319701,-1.422887941666033
12,2,2,20.0,112888224,-24.358370999999998,0.5983290000000001,0.306898,-42.25727578133894,0.6768089262109626,-1.4276470916180286
12,2,2,20.0,112902537,-25.228171,0.32362900000000017,-1.051102,-42.612141869161974,0.6834069186379632,-1.4329729875440291
12,2,2,20.0,112916798,-26.036870999999998,1.727529,-0.12030200000000002,-42.977687251143095,0.6980327007569681,-1.441325683766032
12,2,2,20.0,112931091,-22.313671,1.468029,-0.669602,-43.32322439954597,0.7208697560039601,-1.44697073270203
12,2,2,20.0,112945361,-17.964771,-0.2714709999999999,-1.676802,-43.610611083216185,0.7294071973339663,-1.4637123252420423
12,2,2,20.0,112959643,-18.865071,0.613529,-0.333902,-43.87361298493808,0.7318498335119653,-1.4780707625060365
12,2,2,20.0,112973927,-22.099971,0.7509290000000002,-1.127402,-44.16618531490215,0.7415947925479677,-1.4885073956740391
12,2,2,20.0,112988241,-24.327871,0.827229,0.184898,-44.498469380096125,0.7528896693539667,-1.4952528968020387
12,2,2,20.0,113002497,-23.778571,1.223929,-1.035902,-44.8413720986722,0.76751032357797,-1.50131885331404
12,2,2,20.0,113016814,-22.084771,1.010329,-1.676802,-45.169684832379005,0.7835042594709603,-1.5207377448980282
12,2,2,20.0,113031066,-17.964771,-0.13417100000000004,0.03229799999999999,-45.45507786867098,0.7897477613789599,-1.5324564804020273
12,2,2,20.0,113045368,-21.001371,0.262629,-1.2190020000000001,-45.733724750113,0.7906663645369599,-1.5409426007060276
12,2,2,20.0,113059637,-22.679871,-0.34777099999999994,0.200098,-46.04536857116197,0.79005891893796,-1.548211971294027
12,2,2,20.0,113073926,-25.487571,0.33892900000000004,-1.188502,-46.38950086053109,0.7899957472689599,-1.5552736236720295
12,2,2,20.0,113088239,-23.976871,-0.08837099999999998,-1.9972020000000001,-46.74349313970413,0.7917888655959601,-1.5780721143480316
12,2,2,20.0,113102508,-24.388870999999998,-0.3935709999999999,-0.883302,-47.0885585260031,0.7883504503969604,-1.5986230701360298
12,2,2,20.0,113116821,-24.739870999999997,-0.057871000000000006,0.306898,-47.44014836812613,0.7851197057239601,-1.6027481053620303
12,2,2,20.0,113131108,-22.450971,0.5220290000000001,0.016998000000000013,-47.77725614795303,0.7884354183969591,-1.6004343542860309
12,2,2,20.0,113145362,-22.069471,-0.3019709999999999,-0.715402,-48.094553338087216,0.79000377176296,-1.6054118795940338
12,2,2,20.0,113159645,-23.580171,-0.6071709999999999,-1.9362020000000002,-48.42056025643003,0.7835111341699638,-1.6243483095600229
12,2,2,20.0,113173949,-18.865071,0.720329,-0.227102,-48.724128627213936,0.7843204401859635,-1.639820259768018
12,2,2,20.0,113188203,-17.888471,-0.027371000000000034,-0.10510199999999997,-48.986071121048084,0.7892591518519663,-1.6421878776760195
12,2,2,20.0,113202496,-19.185471,1.391829,-0.456002,-49.251020047550995,0.7990102509489628,-1.646197807412018
12,2,2,20.0,113216811,-23.213970999999997,-0.6987709999999999,-0.913802,-49.55449405366622,0.8039708135839665,-1.6560021795420252
12,2,2,20.0,113231063,-21.443870999999998,-0.2714709999999999,-1.4021020000000002,-49.872725835758196,0.7970568690919669,-1.6725053114460242
12,2,2,20.0,113245386,-18.086871,0.8119290000000001,0.520598,-50.15582524459101,0.8009273590589643,-1.67881820234202
12,2,2,20.0,113259637,-19.109171,-0.43937099999999996,-1.539402,-50.42086564186204,0.8035820210879646,-1.6860776902440207
12,2,2,20.0,113273952,-22.618871,0.6288290000000001,-0.05930200000000002,-50.719534102476956,0.8049380667229643,-1.6975204141240177
12,2,2,20.0,113288204,-26.158970999999998,1.0255290000000001,-1.905602,-51.067125004568936,0.8167270218309635,-1.7115223200280167
12,2,2,20.0,113302519,-26.586271,0.06422900000000009,-1.2190020000000001,-51.44464907418421,0.8245269647159692,-1.7338866731580331
12,2,2,20.0,113316788,-24.968771,1.1476290000000002,-1.6157020000000002,-51.81246852133318,0.8331729656169684,-1.7541108688460314
12,2,2,20.0,113331043,-20.436771,0.9187289999999999,-1.066402,-52.136096521937986,0.8479009322619596,-1.7732275651060199
12,2,2,20.0,113345354,-17.308571,0.369429,-1.356302,-52.40618331661911,0.8571183468309638,-1.7905632235780276
12,2,2,20.0,113359624,-19.063471,0.155829,-0.517102,-52.66569783628904,0.8608660626609628,-1.803929961118024
12,2,2,20.0,113373927,-23.290270999999997,0.11002900000000015,-0.578102,-52.968590622202,0.8627673461479626,-1.811762312524023
12,2,2,20.0,113388198,-24.205771,1.239229,0.03229799999999999,-53.30749862989319,0.872394976606968,-1.8156568969660252
12,2,2,20.0,113402503,-25.777471,-0.042570999999999914,-1.814102,-53.665003768298014,0.8809540729519638,-1.828401250076019
12,2,2,20.0,113416770,-23.854871,-0.4850709999999999,-1.9514019999999999,-54.01905607995511,0.8771901387449628,-1.8552624728600262
12,2,2,20.0,113431073,-21.367570999999998,-0.6224709999999999,-1.814102,-54.34246437391806,0.8692695521319638,-1.8821914747160229
12,2,2,20.0,113445349,-21.810070999999997,0.8882289999999999,0.44429799999999997,-54.65066638251396,0.8711665327359631,-1.8919691356680197
12,2,2,20.0,113459648,-21.443870999999998,0.5372290000000002,-2.027702,-54.95991044084314,0.881357844706969,-1.9032896825660264
12,2,2,20.0,113473911,-24.159971,-0.2867709999999999,-1.1732019999999999,-55.285134240066135,0.8831439859339689,-1.926116929442026
12,2,2,20.0,113488212,-22.038971,0.3083290000000001,0.535798,-55.61547977483721,0.883298136412969,-1.930674686744027
12,2,2,20.0,113502515,-23.473371,0.3846290000000001,-0.547602,-55.94096128865017,0.8882538255499683,-1.930759103050027
12,2,2,20.0,113516769,-24.037971,1.5443290000000003,-1.051102,-56.27957462308403,0.9020015092159626,-1.9421530664580222
12,2,2,20.0,113531074,-23.580171,0.7051290000000001,-2.043002,-56.620163383739204,0.9180907575609708,-1.9642836453180337
12,2,2,20.0,113545340,-22.145771,-0.2867709999999999,-0.715402,-56.946326528025025,0.9210749051749691,-1.983959341050023
12,2,2,20.0,113559649,-21.687970999999997,-0.8055709999999999,0.7188979999999999,-57.25993503516396,0.9132597443359707,-1.983934328918023
12,2,2,20.0,113573938,-21.565970999999998,1.193429,-1.9972020000000001,-57.568962823783075,0.9160307958169717,-1.9930671718460262
12,2,2,20.0,113588205,-18.697170999999997,-0.07307099999999989,0.33749799999999996,-57.85617994724015,0.9240228696099738,-2.0049066703300293
12,2,2,20.0,113602503,-20.421471,0.4915290000000001,-1.9209019999999999,-58.13583911889808,0.9270144258519731,-2.0162264255260265
12,2,2,20.0,113616770,-20.772471,-0.4698709999999999,1.024098,-58.42969610415516,0.9271689231949731,-2.022623776860028
12,2,2,20.0,113631046,-21.550670999999998,1.3002289999999999,-2.393902,-58.73179869175106,0.9330960185989712,-2.032401437812025
12,2,2,20.0,113645357,-21.245471,-0.012070999999999943,0.566398,-59.0380264858322,0.9423134331679753,-2.045478142684031
12,2,2,20.0,113659598,-23.595471,0.8424290000000001,0.06279800000000002,-59.35731641334316,0.9482259973069747,-2.0409979525660313
12,2,2,20.0,113673903,-22.466271,0.3846290000000001,-0.6391020000000001,-59.686773022998004,0.9570025296519704,-2.045119966926029
12,2,2,20.0,113688201,-19.215971,-0.3782709999999999,-2.149802,-59.98475937105623,0.9570479829939704,-2.0650578416220444
12,2,2,20.0,113702468,-20.299470999999997,0.644029,0.35269799999999996,-60.266642776563025,0.9589437676869691,-2.077877483006035
12,2,2,20.0,113716759,-23.152870999999998,0.9340290000000002,-1.859902,-60.57713148632403,0.9702197811259692,-2.0886472091880353
12,2,2,20.0,113731064,-26.296270999999997,0.8119290000000001,-1.631002,-60.93081647447921,0.9827077457209756,-2.113615900048048
12,2,2,20.0,113745335,-24.083771,0.23202900000000004,-1.035902,-61.29030326417005,0.9901569080299724,-2.1326455935400395
12,2,2,20.0,113759587,-23.030870999999998,-0.4698709999999999,-0.547602,-61.62604220306203,0.9884620459379725,-2.143929643044039
12,2,2,20.0,113773911,-23.900571,-0.34777099999999994,0.7799980000000001,-61.96216519066608,0.9826060939339717,-2.1422652228920387
12,2,2,20.0,113788202,-23.274970999999997,0.11002900000000015,0.33749799999999996,-62.299258026027076,0.9809073084729717,-2.1342801552240385
12,2,2,20.0,113802496,-23.412270999999997,1.284929,0.047497999999999985,-62.63293174460123,0.9908770732989763,-2.131528588812037
12,2,2,20.0,113816751,-24.251571,1.4986290000000002,-0.883302,-62.97265577845603,1.0107168829439646,-2.1374857818220336
12,2,2,20.0,113831041,-22.313671,0.9492289999999999,-2.104002,-63.30536443254609,1.0282068283539678,-2.1588300689020374
12,2,2,20.0,113845346,-19.154971,0.24732900000000013,-1.264802,-63.60196889445125,1.036765209448972,-2.18292543951205
12,2,2,20.0,113859615,-19.658571,0.6288290000000001,-1.1732019999999999,-63.878884109850226,1.0430161586999716,-2.200319379050048
12,2,2,20.0,113873927,-24.175271,0.33892900000000004,0.703698,-64.192559083202,1.0499414349479665,-2.2036791496740458
12,2,2,20.0,113888167,-24.404170999999998,0.1710290000000001,0.06279800000000002,-64.53844471024202,1.0535723359079667,-2.1982216981540454
12,2,2,20.0,113902472,-24.922970999999997,-0.042570999999999914,-1.7531020000000002,-64.8912570933972,1.0544911317529673,-2.2103115975140515
12,2,2,20.0,113916737,-21.504870999999998,1.239229,-1.447902,-65.22240367646208,1.063026294937964,-2.233142758544043
12,2,2,20.0,113931043,-21.367570999999998,0.4304290000000002,0.734198,-65.52907025408818,1.0749693586119682,-2.2382478832560446
12,2,2,20.0,113945342,-21.642270999999997,0.07952899999999996,-1.203702,-65.83656911946706,1.0786153033329666,-2.241604602104043
12,2,2,20.0,113959599,-21.764270999999997,0.5983290000000001,-0.807002,-66.14599265411407,1.083447414085967,-2.255937905568044
12,2,2,20.0,113973911,-23.076570999999998,1.193429,0.44429799999999997,-66.46687371946615,1.0962692343339704,-2.2585334153920447
12,2,2,20.0,113988207,-23.503871,0.8729290000000001,-0.883302,-66.79983071888219,1.111039561317972,-2.261671415984045
12,2,2,20.0,114002471,-26.067470999999998,0.9492289999999999,-1.9972020000000001,-67.15337353002612,1.1240351921739693,-2.2822151705120413
12,2,2,20.0,114016746,-22.161071,0.8729290000000001,-0.883302,-67.49760474855107,1.1370408448989673,-2.3027747678120383
12,2,2,20.0,114031046,-19.139771,0.7356290000000001,0.33749799999999996,-67.79290576885118,1.1485420345989719,-2.3066772664120396
12,2,2,20.0,114045341,-23.091870999999998,-0.5003709999999999,-1.5852019999999998,-68.09475643004598,1.1502235411539707,-2.3155952307520336
12,2,2,20.0,114059598,-21.489670999999998,0.369429,-0.08980199999999999,-68.41255595219299,1.1492901211069706,-2.327535496766034
12,2,2,20.0,114073904,-20.345170999999997,0.827229,0.764698,-68.71180057701909,1.1578498157809736,-2.3227079656780325
12,2,2,20.0,114088189,-21.886370999999997,1.284929,-1.508902,-69.01343936575411,1.1729359042959746,-2.328023442748033
12,2,2,20.0,114102461,-24.755170999999997,0.9798290000000001,-1.661502,-69.34627340946624,1.1890972173839807,-2.3506474456920414
12,2,2,20.0,114116770,-22.161071,1.0866290000000003,-0.379702,-69.68193566285517,1.203881691144978,-2.3652512397100387
12,2,2,20.0,114131047,-19.414371,1.407029,0.44429799999999997,-69.97872195557201,1.221682668777969,-2.364790121164039
12,2,2,20.0,114145339,-22.679871,-0.33247099999999996,-1.280002,-70.27952740890426,1.2293614602459753,-2.370762061948044
12,2,2,20.0,114159599,-24.068471,-0.8055709999999999,-1.066402,-70.6128430873641,1.2212472207859792,-2.387491922468036
12,2,2,20.0,114173911,-25.777471,0.155829,-0.562802,-70.9695406483162,1.216597667033978,-2.399150506292039
12,2,2,20.0,114188164,-24.144771,0.689829,0.7188979999999999,-71.32531150592911,1.2226242487709764,-2.398038088148039
12,2,2,20.0,114202460,-23.458071,0.9950290000000002,0.5815980000000001,-71.66557662054515,1.234667613754978,-2.388742142740038
12,2,2,20.0,114216756,-20.925071,0.827229,0.35269799999999996,-71.9828273195612,1.2476931139389793,-2.3820637949320376
12,2,2,20.0,114231046,-18.880270999999997,0.20152900000000007,-1.9972020000000001,-72.26723648815124,1.2550435898489807,-2.3938137760120397
12,2,2,20.0,114245312,-20.863971,0.1710290000000001,0.016998000000000013,-72.55073216633708,1.2577010460629792,-2.4079385711440318
12,2,2,20.0,114259598,-22.420471,-0.530871,-2.439702,-72.85991293554305,1.2551306946569794,-2.42524394581603
